FechaPublicacion,Fecha,CodigoDuracion,CodigoEmbalse,RegionHidrologica,VolumenUtilDiarioMasa,VolumenTotalMasa
2025-04-19,2025-04-18,P1D,CALIMA1,Valle,237690000,342050000
2025-04-19,2025-04-18,P1D,SALVAJIN,Valle,368040000,459490000
2025-04-19,2025-04-18,P1D,RIOGRAN2,Antioquia,94670000,142310000
2025-04-19,2025-04-18,P1D,PENOL,Antioquia,690860000,768700000
2025-04-19,2025-04-18,P1D,TOMINE,CENTRO,276743000,276743000
2025-04-19,2025-04-18,P1D,TRONERAS,Antioquia,16480000,24930000
2025-04-19,2025-04-18,P1D,AGREGADO,Centro,416877000,416877100
2025-04-19,2025-04-18,P1D,PRADO,Centro,421690000,752480000
2025-04-28,2025-04-27,P1D,MIEL1,Caldas,328610000,374890000
2025-04-28,2025-04-27,P1D,PUNCHINA,Antioquia,25750000,39670000
2025-04-28,2025-04-27,P1D,BETANIA,Centro,677022000,1132522000
2025-04-28,2025-04-27,P1D,CALIMA1,Valle,246630000,350990000
2025-04-28,2025-04-27,P1D,SISGA,CENTRO,51718000,51718000
2025-04-28,2025-04-27,P1D,RIOGRAN2,Antioquia,102330000,149970000
2025-04-28,2025-04-27,P1D,TRONERAS,Antioquia,22140000,30590000
2025-04-28,2025-04-27,P1D,MUNA,Centro,12262000,12342000
2025-04-28,2025-04-27,P1D,NEUSA,CENTRO,91058000,91058100
2025-04-28,2025-04-27,P1D,PLAYAS,Antioquia,59670000,79240000
2025-04-28,2025-04-27,P1D,ALTOANCH,Valle,23220000,29540000
2025-04-28,2025-04-27,P1D,ITUANGO,Antioquia,116690000,1415690000
2025-04-28,2025-04-27,P1D,URRA1,Caribe,966120000,1320130000
2025-04-28,2025-04-27,P1D,PORCE3,Antioquia,87290000,116740000
2025-04-28,2025-04-27,P1D,SANLOREN,Antioquia,105130000,121990000
2025-04-28,2025-04-27,P1D,SALVAJIN,Valle,422290000,513740000
2025-04-28,2025-04-27,P1D,ESMERALD,Oriente,193324000,214034000
2025-04-28,2025-04-27,P1D,SOGAMOSO,Centro,1635980000,2200610000
2025-04-28,2025-04-27,P1D,CHUZA,Oriente,88009000,98329000
2025-04-28,2025-04-27,P1D,PENOL,Antioquia,713240000,791080000
2025-04-28,2025-04-27,P1D,ELQUIMBO,Centro,1620699000,2085519000
2025-04-28,2025-04-27,P1D,TOMINE,CENTRO,278229000,278229000
2025-04-28,2025-04-27,P1D,AGREGADO,Centro,421005000,421005100
2025-04-28,2025-04-27,P1D,PORCE2,Antioquia,65110000,103900000
2025-04-28,2025-04-27,P1D,GUAVIO,Oriente,301084000,543844000
2025-04-28,2025-04-27,P1D,PRADO,Centro,431980000,762770000
2025-04-28,2025-04-27,P1D,MIRAFLOR,Antioquia,6660000,11980000
2025-08-16,2025-08-15,P1D,ALTOANCH,Valle,3090000,9410000
2025-08-16,2025-08-15,P1D,ITUANGO,Antioquia,57490000,1356490000
2025-08-16,2025-08-15,P1D,MIEL1,Caldas,312660000,358940000
2025-08-16,2025-08-15,P1D,PORCE3,Antioquia,106060000,135510000
2025-08-16,2025-08-15,P1D,PUNCHINA,Antioquia,15140000,29120000
2025-08-16,2025-08-15,P1D,BETANIA,Centro,528320000,983820000
2025-08-16,2025-08-15,P1D,URRA1,Caribe,905730000,1259740000
2025-08-16,2025-08-15,P1D,SANLOREN,Antioquia,139470000,156330000
2025-08-16,2025-08-15,P1D,CALIMA1,Valle,372970000,477330000
2025-08-16,2025-08-15,P1D,SALVAJIN,Valle,548260000,639710000
2025-08-16,2025-08-15,P1D,ESMERALD,Oriente,534390000,555100000
2025-08-16,2025-08-15,P1D,SOGAMOSO,Centro,2582970000,3147600000
2025-08-16,2025-08-15,P1D,RIOGRAN2,Antioquia,132390000,180030000
2025-08-16,2025-08-15,P1D,TOMINE,CENTRO,394800000,394800000
2025-08-16,2025-08-15,P1D,AGREGADO,Centro,584790000,584790100
2025-08-16,2025-08-15,P1D,ELQUIMBO,Centro,2172000000,2636820000
2025-08-16,2025-08-15,P1D,PRADO,Centro,351840000,679660000
2025-08-16,2025-08-15,P1D,PLAYAS,Antioquia,45050000,64620000
2025-08-16,2025-08-15,P1D,PENOL,Antioquia,938890000,1016730000
2025-08-16,2025-08-15,P1D,TRONERAS,Antioquia,8630000,17080000
2025-08-16,2025-08-15,P1D,GUAVIO,Oriente,497220000,739980000
2025-08-16,2025-08-15,P1D,CHUZA,Oriente,196960000,207280000
2025-08-16,2025-08-15,P1D,SISGA,CENTRO,92280000,92280000
2025-08-16,2025-08-15,P1D,MIRAFLOR,Antioquia,59330000,64650000
2025-08-16,2025-08-15,P1D,MUNA,Centro,5230000,5310000
2025-08-16,2025-08-15,P1D,PORCE2,Antioquia,58150000,96940000
2025-08-16,2025-08-15,P1D,NEUSA,CENTRO,97710000,97710100
2025-06-23,2025-06-22,P1D,ALTOANCH,Valle,19190000,25510000
2025-06-23,2025-06-22,P1D,ITUANGO,Antioquia,113060000,1412060000
2025-06-23,2025-06-22,P1D,MIEL1,Caldas,366200000,412480000
2025-06-23,2025-06-22,P1D,PORCE3,Antioquia,98020000,127470000
2025-06-23,2025-06-22,P1D,PUNCHINA,Antioquia,35790000,49770000
2025-06-23,2025-06-22,P1D,BETANIA,Centro,716236000,1171736000
2025-06-23,2025-06-22,P1D,URRA1,Caribe,1032400000,1386410000
2025-06-23,2025-06-22,P1D,SANLOREN,Antioquia,153100000,169960000
2025-06-23,2025-06-22,P1D,CALIMA1,Valle,343500000,447860000
2025-06-23,2025-06-22,P1D,SALVAJIN,Valle,626060000,717510000
2025-06-23,2025-06-22,P1D,ESMERALD,Oriente,508505000,529215000
2025-06-23,2025-06-22,P1D,SOGAMOSO,Centro,2649230000,3213860000
2025-06-23,2025-06-22,P1D,CHUZA,Oriente,164462000,174782000
2025-06-23,2025-06-22,P1D,RIOGRAN2,Antioquia,141600000,189240000
2025-06-23,2025-06-22,P1D,PENOL,Antioquia,952490000,1030330000
2025-06-23,2025-06-22,P1D,TOMINE,CENTRO,317269000,317269000
2025-06-23,2025-06-22,P1D,TRONERAS,Antioquia,10780000,19230000
2025-06-23,2025-06-22,P1D,AGREGADO,Centro,492869000,492869100
2025-06-23,2025-06-22,P1D,PORCE2,Antioquia,51570000,90360000
2025-06-23,2025-06-22,P1D,GUAVIO,Oriente,508275000,751035000
2025-06-23,2025-06-22,P1D,PLAYAS,Antioquia,39070000,58640000
2025-06-23,2025-06-22,P1D,SISGA,CENTRO,80094000,80094000
2025-06-23,2025-06-22,P1D,MUNA,Centro,10866000,10946000
2025-06-23,2025-06-22,P1D,ELQUIMBO,Centro,2215494000,2680314000
2025-06-23,2025-06-22,P1D,NEUSA,CENTRO,95506000,95506100
2025-06-23,2025-06-22,P1D,PRADO,Centro,491830000,822620000
2025-06-23,2025-06-22,P1D,MIRAFLOR,Antioquia,28220000,33540000
2025-08-22,2025-08-21,P1D,ITUANGO,Antioquia,106600000,1405600000
2025-08-22,2025-08-21,P1D,URRA1,Caribe,873930000,1227940000
2025-08-22,2025-08-21,P1D,SANLOREN,Antioquia,140700000,157560000
2025-08-22,2025-08-21,P1D,ESMERALD,Oriente,544500000,565210000
2025-08-22,2025-08-21,P1D,SOGAMOSO,Centro,2640260000,3204890000
2025-08-22,2025-08-21,P1D,CHUZA,Oriente,190140000,200460000
2025-08-22,2025-08-21,P1D,PENOL,Antioquia,961850000,1039690000
2025-08-22,2025-08-21,P1D,MUNA,Centro,5290000,5370000
2025-08-22,2025-08-21,P1D,ELQUIMBO,Centro,2132130000,2596950000
2025-08-22,2025-08-21,P1D,PORCE2,Antioquia,69120000,107910000
2025-08-22,2025-08-21,P1D,NEUSA,CENTRO,97250000,97250100
2025-08-22,2025-08-21,P1D,PRADO,Centro,305640000,629120000
2025-08-22,2025-08-21,P1D,PLAYAS,Antioquia,52430000,72000000
2025-08-22,2025-08-21,P1D,ALTOANCH,Valle,3540000,11050000
2025-08-22,2025-08-21,P1D,MIEL1,Caldas,331580000,379590000
2025-08-22,2025-08-21,P1D,PORCE3,Antioquia,120130000,149580000
2025-08-22,2025-08-21,P1D,PUNCHINA,Antioquia,31230000,45210000
2025-08-22,2025-08-21,P1D,BETANIA,Centro,571420000,1026920000
2025-08-22,2025-08-21,P1D,CALIMA1,Valle,371940000,476510000
2025-08-22,2025-08-21,P1D,SALVAJIN,Valle,531860000,618490000
2025-08-22,2025-08-21,P1D,SISGA,CENTRO,90920000,90920000
2025-08-22,2025-08-21,P1D,RIOGRAN2,Antioquia,136120000,183760000
2025-08-22,2025-08-21,P1D,TOMINE,CENTRO,397140000,397140000
2025-08-22,2025-08-21,P1D,TRONERAS,Antioquia,7580000,16030000
2025-08-22,2025-08-21,P1D,AGREGADO,Centro,585310000,585310100
2025-08-22,2025-08-21,P1D,GUAVIO,Oriente,496570000,739330000
2025-08-22,2025-08-21,P1D,MIRAFLOR,Antioquia,63170000,68490000
2025-07-21,2025-07-20,P1D,ESMERALD,Oriente,542587000,563297000
2025-07-21,2025-07-20,P1D,SOGAMOSO,Centro,2555320000,3119950000
2025-07-21,2025-07-20,P1D,SISGA,CENTRO,92280000,92280000
2025-07-21,2025-07-20,P1D,TRONERAS,Antioquia,10030000,18480000
2025-07-21,2025-07-20,P1D,MUNA,Centro,9626000,9706000
2025-07-21,2025-07-20,P1D,ELQUIMBO,Centro,2171218000,2636038000
2025-07-21,2025-07-20,P1D,NEUSA,CENTRO,96884000,96884100
2025-07-21,2025-07-20,P1D,PRADO,Centro,445830000,773650000
2025-07-21,2025-07-20,P1D,MIRAFLOR,Antioquia,40450000,45770000
2025-07-21,2025-07-20,P1D,CALIMA1,Valle,369060000,473420000
2025-07-21,2025-07-20,P1D,SALVAJIN,Valle,658150000,749600000
2025-07-21,2025-07-20,P1D,ALTOANCH,Valle,13050000,19370000
2025-07-21,2025-07-20,P1D,ITUANGO,Antioquia,53860000,1352860000
2025-07-21,2025-07-20,P1D,MIEL1,Caldas,327070000,373350000
2025-07-21,2025-07-20,P1D,PORCE2,Antioquia,54900000,93690000
2025-07-21,2025-07-20,P1D,GUAVIO,Oriente,501945000,744705000
2025-07-21,2025-07-20,P1D,PORCE3,Antioquia,74290000,103740000
2025-07-21,2025-07-20,P1D,PUNCHINA,Antioquia,28070000,42050000
2025-07-21,2025-07-20,P1D,BETANIA,Centro,608535000,1064035000
2025-07-21,2025-07-20,P1D,URRA1,Caribe,1149580000,1503590000
2025-07-21,2025-07-20,P1D,SANLOREN,Antioquia,137790000,154650000
2025-07-21,2025-07-20,P1D,CHUZA,Oriente,197816000,208136000
2025-07-21,2025-07-20,P1D,RIOGRAN2,Antioquia,126940000,174580000
2025-07-21,2025-07-20,P1D,PENOL,Antioquia,955700000,1033540000
2025-07-21,2025-07-20,P1D,TOMINE,CENTRO,363270000,363270000
2025-07-21,2025-07-20,P1D,AGREGADO,Centro,552434000,552434100
2025-07-21,2025-07-20,P1D,PLAYAS,Antioquia,33950000,53520000
2025-08-28,2025-08-27,P1D,TOMINE,CENTRO,398900000,398900000
2025-08-28,2025-08-27,P1D,ALTOANCH,Valle,7670000,13990000
2025-08-28,2025-08-27,P1D,ITUANGO,Antioquia,97900000,1396900000
2025-08-28,2025-08-27,P1D,MIEL1,Caldas,340280000,388290000
2025-08-28,2025-08-27,P1D,PUNCHINA,Antioquia,15680000,29660000
2025-08-28,2025-08-27,P1D,BETANIA,Centro,599950000,1055450000
2025-08-28,2025-08-27,P1D,URRA1,Caribe,903190000,1257200000
2025-08-28,2025-08-27,P1D,SANLOREN,Antioquia,132940000,149800000
2025-08-28,2025-08-27,P1D,CALIMA1,Valle,372970000,477330000
2025-08-28,2025-08-27,P1D,SALVAJIN,Valle,481480000,572930000
2025-08-28,2025-08-27,P1D,ESMERALD,Oriente,566020000,586730000
2025-08-28,2025-08-27,P1D,SOGAMOSO,Centro,2611440000,3176070000
2025-08-28,2025-08-27,P1D,CHUZA,Oriente,187530000,197850000
2025-08-28,2025-08-27,P1D,SISGA,CENTRO,87090000,87090000
2025-08-28,2025-08-27,P1D,RIOGRAN2,Antioquia,129500000,177140000
2025-08-28,2025-08-27,P1D,PENOL,Antioquia,972820000,1050660000
2025-08-28,2025-08-27,P1D,TRONERAS,Antioquia,4900000,13350000
2025-08-28,2025-08-27,P1D,MUNA,Centro,12050000,12130000
2025-08-28,2025-08-27,P1D,AGREGADO,Centro,582510000,582510100
2025-08-28,2025-08-27,P1D,ELQUIMBO,Centro,2176720000,2641540000
2025-08-28,2025-08-27,P1D,NEUSA,CENTRO,96520000,96520100
2025-08-28,2025-08-27,P1D,GUAVIO,Oriente,503390000,746150000
2025-08-28,2025-08-27,P1D,PRADO,Centro,271000000,598820000
2025-08-28,2025-08-27,P1D,PORCE3,Antioquia,94370000,123820000
2025-08-28,2025-08-27,P1D,PORCE2,Antioquia,63160000,101950000
2025-08-28,2025-08-27,P1D,PLAYAS,Antioquia,46960000,66530000
2025-08-28,2025-08-27,P1D,MIRAFLOR,Antioquia,66130000,71450000
2025-07-04,2025-07-03,P1D,ALTOANCH,Valle,10970000,17290000
2025-07-04,2025-07-03,P1D,MIEL1,Caldas,349040000,395320000
2025-07-04,2025-07-03,P1D,PORCE3,Antioquia,76810000,106260000
2025-07-04,2025-07-03,P1D,BETANIA,Centro,736353000,1191853000
2025-07-04,2025-07-03,P1D,SANLOREN,Antioquia,144020000,160880000
2025-07-04,2025-07-03,P1D,SALVAJIN,Valle,677770000,769220000
2025-07-04,2025-07-03,P1D,ESMERALD,Oriente,564680000,585390000
2025-07-04,2025-07-03,P1D,SOGAMOSO,Centro,2643720000,3208350000
2025-07-04,2025-07-03,P1D,CHUZA,Oriente,181919000,192239000
2025-07-04,2025-07-03,P1D,PENOL,Antioquia,989770000,1067610000
2025-07-04,2025-07-03,P1D,TOMINE,CENTRO,334303000,334303000
2025-07-04,2025-07-03,P1D,TRONERAS,Antioquia,12380000,20830000
2025-07-04,2025-07-03,P1D,MUNA,Centro,11560000,11640000
2025-07-04,2025-07-03,P1D,AGREGADO,Centro,518499000,518499100
2025-07-04,2025-07-03,P1D,ELQUIMBO,Centro,2295045000,2759865000
2025-07-04,2025-07-03,P1D,PORCE2,Antioquia,66460000,105250000
2025-07-04,2025-07-03,P1D,PRADO,Centro,471750000,802540000
2025-07-04,2025-07-03,P1D,MIRAFLOR,Antioquia,33730000,39050000
2025-07-04,2025-07-03,P1D,ITUANGO,Antioquia,107990000,1406990000
2025-07-04,2025-07-03,P1D,PUNCHINA,Antioquia,21200000,35180000
2025-07-04,2025-07-03,P1D,URRA1,Caribe,1128660000,1482670000
2025-07-04,2025-07-03,P1D,CALIMA1,Valle,357610000,461970000
2025-07-04,2025-07-03,P1D,RIOGRAN2,Antioquia,137280000,184920000
2025-07-04,2025-07-03,P1D,NEUSA,CENTRO,96240000,96240100
2025-07-04,2025-07-03,P1D,GUAVIO,Oriente,502998000,745758000
2025-07-04,2025-07-03,P1D,PLAYAS,Antioquia,49070000,68640000
2025-07-04,2025-07-03,P1D,SISGA,CENTRO,87956000,87956000
2025-08-11,2025-08-10,P1D,MIEL1,Caldas,336090000,382370000
2025-08-11,2025-08-10,P1D,SANLOREN,Antioquia,144020000,160880000
2025-08-11,2025-08-10,P1D,CALIMA1,Valle,374630000,478990000
2025-08-11,2025-08-10,P1D,ESMERALD,Oriente,529200000,549910000
2025-08-11,2025-08-10,P1D,SOGAMOSO,Centro,2534590000,3099220000
2025-08-11,2025-08-10,P1D,SISGA,CENTRO,92280000,92280000
2025-08-11,2025-08-10,P1D,PENOL,Antioquia,932950000,1010790000
2025-08-11,2025-08-10,P1D,TRONERAS,Antioquia,14110000,22560000
2025-08-11,2025-08-10,P1D,ELQUIMBO,Centro,2175940000,2640760000
2025-08-11,2025-08-10,P1D,PORCE2,Antioquia,73600000,112390000
2025-08-11,2025-08-10,P1D,GUAVIO,Oriente,507080000,749840000
2025-08-11,2025-08-10,P1D,PLAYAS,Antioquia,50020000,69590000
2025-08-11,2025-08-10,P1D,MIRAFLOR,Antioquia,55620000,60940000
2025-08-11,2025-08-10,P1D,ALTOANCH,Valle,8310000,14630000
2025-08-11,2025-08-10,P1D,ITUANGO,Antioquia,44800000,1343800000
2025-08-11,2025-08-10,P1D,TOMINE,CENTRO,392470000,392470000
2025-08-11,2025-08-10,P1D,PORCE3,Antioquia,83330000,112780000
2025-08-11,2025-08-10,P1D,NEUSA,CENTRO,97810000,97810100
2025-08-11,2025-08-10,P1D,PUNCHINA,Antioquia,25470000,39450000
2025-08-11,2025-08-10,P1D,BETANIA,Centro,655670000,1111170000
2025-08-11,2025-08-10,P1D,URRA1,Caribe,893830000,1247840000
2025-08-11,2025-08-10,P1D,SALVAJIN,Valle,565270000,656720000
2025-08-11,2025-08-10,P1D,CHUZA,Oriente,199990000,210310000
2025-08-11,2025-08-10,P1D,RIOGRAN2,Antioquia,134030000,181670000
2025-08-11,2025-08-10,P1D,MUNA,Centro,4970000,5050000
2025-08-11,2025-08-10,P1D,AGREGADO,Centro,582560000,582560100
2025-08-11,2025-08-10,P1D,PRADO,Centro,377560000,705380000
2025-07-07,2025-07-06,P1D,ALTOANCH,Valle,13450000,19770000
2025-07-07,2025-07-06,P1D,ITUANGO,Antioquia,103700000,1402700000
2025-07-07,2025-07-06,P1D,PORCE3,Antioquia,79150000,108600000
2025-07-07,2025-07-06,P1D,RIOGRAN2,Antioquia,139310000,186950000
2025-07-07,2025-07-06,P1D,PENOL,Antioquia,990080000,1067920000
2025-07-07,2025-07-06,P1D,MUNA,Centro,11700000,11780000
2025-07-07,2025-07-06,P1D,PORCE2,Antioquia,62100000,100890000
2025-07-07,2025-07-06,P1D,GUAVIO,Oriente,496435000,739195000
2025-07-07,2025-07-06,P1D,PLAYAS,Antioquia,48140000,67710000
2025-07-07,2025-07-06,P1D,MIEL1,Caldas,343600000,389880000
2025-07-07,2025-07-06,P1D,PUNCHINA,Antioquia,23300000,37280000
2025-07-07,2025-07-06,P1D,BETANIA,Centro,706004000,1161504000
2025-07-07,2025-07-06,P1D,URRA1,Caribe,1138880000,1492890000
2025-07-07,2025-07-06,P1D,SANLOREN,Antioquia,135530000,152390000
2025-07-07,2025-07-06,P1D,CALIMA1,Valle,359850000,464210000
2025-07-07,2025-07-06,P1D,SALVAJIN,Valle,675330000,766780000
2025-07-07,2025-07-06,P1D,ESMERALD,Oriente,551821000,572531000
2025-07-07,2025-07-06,P1D,SOGAMOSO,Centro,2637060000,3201690000
2025-07-07,2025-07-06,P1D,CHUZA,Oriente,182301000,192621000
2025-07-07,2025-07-06,P1D,SISGA,CENTRO,89093000,89093000
2025-07-07,2025-07-06,P1D,TOMINE,CENTRO,339172000,339172000
2025-07-07,2025-07-06,P1D,TRONERAS,Antioquia,14810000,23260000
2025-07-07,2025-07-06,P1D,AGREGADO,Centro,524781000,524781100
2025-07-07,2025-07-06,P1D,ELQUIMBO,Centro,2265125000,2729945000
2025-07-07,2025-07-06,P1D,NEUSA,CENTRO,96516000,96516100
2025-07-07,2025-07-06,P1D,PRADO,Centro,468490000,799280000
2025-07-07,2025-07-06,P1D,MIRAFLOR,Antioquia,35470000,40790000
2025-05-13,2025-05-12,P1D,ALTOANCH,Valle,9550000,15870000
2025-05-13,2025-05-12,P1D,ITUANGO,Antioquia,123740000,1422740000
2025-05-13,2025-05-12,P1D,MIEL1,Caldas,380360000,426640000
2025-05-13,2025-05-12,P1D,PORCE3,Antioquia,103060000,132510000
2025-05-13,2025-05-12,P1D,PUNCHINA,Antioquia,9250000,23230000
2025-05-13,2025-05-12,P1D,BETANIA,Centro,662541000,1118041000
2025-05-13,2025-05-12,P1D,SANLOREN,Antioquia,138140000,155000000
2025-05-13,2025-05-12,P1D,CALIMA1,Valle,288480000,392840000
2025-05-13,2025-05-12,P1D,SALVAJIN,Valle,536700000,628150000
2025-05-13,2025-05-12,P1D,ESMERALD,Oriente,260483000,281193000
2025-05-13,2025-05-12,P1D,SOGAMOSO,Centro,2343230000,2907860000
2025-05-13,2025-05-12,P1D,CHUZA,Oriente,100984000,111304000
2025-05-13,2025-05-12,P1D,SISGA,CENTRO,54697000,54697000
2025-05-13,2025-05-12,P1D,RIOGRAN2,Antioquia,140860000,188500000
2025-05-13,2025-05-12,P1D,PENOL,Antioquia,788790000,866630000
2025-05-13,2025-05-12,P1D,TRONERAS,Antioquia,22540000,30990000
2025-05-13,2025-05-12,P1D,MUNA,Centro,11700000,11780000
2025-05-13,2025-05-12,P1D,AGREGADO,Centro,435088000,435088100
2025-05-13,2025-05-12,P1D,ELQUIMBO,Centro,1926307000,2391127000
2025-05-13,2025-05-12,P1D,GUAVIO,Oriente,329460000,572220000
2025-05-13,2025-05-12,P1D,MIRAFLOR,Antioquia,3100000,8420000
2025-05-13,2025-05-12,P1D,TOMINE,CENTRO,282954000,282954000
2025-05-13,2025-05-12,P1D,URRA1,Caribe,1042410000,1396420000
2025-05-13,2025-05-12,P1D,PORCE2,Antioquia,65290000,104080000
2025-05-13,2025-05-12,P1D,NEUSA,CENTRO,97437000,97437100
2025-05-13,2025-05-12,P1D,PRADO,Centro,450260000,781050000
2025-05-13,2025-05-12,P1D,PLAYAS,Antioquia,54590000,74160000
2025-08-30,2025-08-29,P1D,ALTOANCH,Valle,0,6320000
2025-08-30,2025-08-29,P1D,ITUANGO,Antioquia,78500000,1377500000
2025-08-30,2025-08-29,P1D,MIEL1,Caldas,336670000,384680000
2025-08-30,2025-08-29,P1D,PORCE3,Antioquia,103330000,132780000
2025-08-30,2025-08-29,P1D,PUNCHINA,Antioquia,15340000,29320000
2025-08-30,2025-08-29,P1D,BETANIA,Centro,695270000,1150770000
2025-08-30,2025-08-29,P1D,URRA1,Caribe,925230000,1279240000
2025-08-30,2025-08-29,P1D,SANLOREN,Antioquia,127050000,143910000
2025-08-30,2025-08-29,P1D,CALIMA1,Valle,373180000,477540000
2025-08-30,2025-08-29,P1D,SALVAJIN,Valle,467790000,559240000
2025-08-30,2025-08-29,P1D,ESMERALD,Oriente,553990000,574700000
2025-08-30,2025-08-29,P1D,SOGAMOSO,Centro,2604100000,3168730000
2025-08-30,2025-08-29,P1D,CHUZA,Oriente,186860000,197180000
2025-08-30,2025-08-29,P1D,SISGA,Centro,86830000,86830000
2025-08-30,2025-08-29,P1D,RIOGRAN2,Antioquia,126320000,173960000
2025-08-30,2025-08-29,P1D,PENOL,Antioquia,966930000,1044770000
2025-08-30,2025-08-29,P1D,TOMINE,Centro,399780000,399780000
2025-08-30,2025-08-29,P1D,TRONERAS,Antioquia,5530000,13980000
2025-08-30,2025-08-29,P1D,MUNA,Centro,11980000,12060000
2025-08-30,2025-08-29,P1D,AGREGADO,Centro,11353490000,15601180000
2025-08-30,2025-08-29,P1D,ELQUIMBO,Centro,2261100000,2725920000
2025-08-30,2025-08-29,P1D,PORCE2,Antioquia,57630000,96420000
2025-08-30,2025-08-29,P1D,GUAVIO,Oriente,504450000,747210000
2025-08-30,2025-08-29,P1D,PRADO,Centro,253570000,581390000
2025-08-30,2025-08-29,P1D,MIRAFLOR,Antioquia,66730000,72050000
2025-08-30,2025-08-29,P1D,NEUSA,Centro,96240000,96240000
2025-08-30,2025-08-29,P1D,PLAYAS,Antioquia,49090000,68660000
2025-04-17,2025-04-16,P1D,ALTOANCH,Valle,2130000,8450000
2025-04-17,2025-04-16,P1D,ITUANGO,Antioquia,112960000,1411960000
2025-04-17,2025-04-16,P1D,MIEL1,Caldas,353730000,400010000
2025-04-17,2025-04-16,P1D,PORCE3,Antioquia,68720000,98170000
2025-04-17,2025-04-16,P1D,PUNCHINA,Antioquia,24220000,38140000
2025-04-17,2025-04-16,P1D,BETANIA,Centro,570644000,1026144000
2025-04-17,2025-04-16,P1D,URRA1,Caribe,783210000,1137220000
2025-04-17,2025-04-16,P1D,SANLOREN,Antioquia,88970000,105830000
2025-04-17,2025-04-16,P1D,CHUZA,Oriente,80492000,90812000
2025-04-17,2025-04-16,P1D,SISGA,CENTRO,50927000,50927000
2025-04-17,2025-04-16,P1D,RIOGRAN2,Antioquia,92790000,140430000
2025-04-17,2025-04-16,P1D,PENOL,Antioquia,685530000,763370000
2025-04-17,2025-04-16,P1D,TOMINE,CENTRO,277981000,277981000
2025-04-17,2025-04-16,P1D,TRONERAS,Antioquia,18330000,26780000
2025-04-17,2025-04-16,P1D,MUNA,Centro,10176000,10256000
2025-04-17,2025-04-16,P1D,AGREGADO,Centro,418174000,418174100
2025-04-17,2025-04-16,P1D,ELQUIMBO,Centro,1603451000,2068271000
2025-04-17,2025-04-16,P1D,PORCE2,Antioquia,60010000,98800000
2025-04-17,2025-04-16,P1D,GUAVIO,Oriente,243560000,486320000
2025-04-17,2025-04-16,P1D,PRADO,Centro,433160000,763950000
2025-04-17,2025-04-16,P1D,MIRAFLOR,Antioquia,6970000,12290000
2025-04-17,2025-04-16,P1D,SALVAJIN,Valle,358650000,450100000
2025-04-17,2025-04-16,P1D,ESMERALD,Oriente,187434000,208144000
2025-04-17,2025-04-16,P1D,SOGAMOSO,Centro,1535080000,2099710000
2025-04-17,2025-04-16,P1D,NEUSA,CENTRO,89266000,89266100
2025-04-17,2025-04-16,P1D,PLAYAS,Antioquia,54450000,74020000
2025-04-17,2025-04-16,P1D,CALIMA1,Valle,235480000,339840000
2025-05-17,2025-05-16,P1D,ITUANGO,Antioquia,125590000,1424590000
2025-05-17,2025-05-16,P1D,MIEL1,Caldas,379250000,425530000
2025-05-17,2025-05-16,P1D,PORCE3,Antioquia,77860000,107310000
2025-05-17,2025-05-16,P1D,BETANIA,Centro,590618000,1046118000
2025-05-17,2025-05-16,P1D,URRA1,Caribe,1010320000,1364330000
2025-05-17,2025-05-16,P1D,SALVAJIN,Valle,552750000,644200000
2025-05-17,2025-05-16,P1D,PENOL,Antioquia,800310000,878150000
2025-05-17,2025-05-16,P1D,TRONERAS,Antioquia,22090000,30540000
2025-05-17,2025-05-16,P1D,NEUSA,CENTRO,96700000,96700100
2025-05-17,2025-05-16,P1D,PLAYAS,Antioquia,55240000,74810000
2025-05-17,2025-05-16,P1D,SANLOREN,Antioquia,139490000,156350000
2025-05-17,2025-05-16,P1D,CALIMA1,Valle,292890000,397250000
2025-05-17,2025-05-16,P1D,PORCE2,Antioquia,60410000,99200000
2025-05-17,2025-05-16,P1D,MIRAFLOR,Antioquia,2300000,7620000
2025-05-17,2025-05-16,P1D,ALTOANCH,Valle,17800000,24120000
2025-05-17,2025-05-16,P1D,PUNCHINA,Antioquia,9000000,22980000
2025-05-17,2025-05-16,P1D,ESMERALD,Oriente,285163000,305873000
2025-05-17,2025-05-16,P1D,SOGAMOSO,Centro,2374660000,2939290000
2025-05-17,2025-05-16,P1D,CHUZA,Oriente,104655000,114975000
2025-05-17,2025-05-16,P1D,SISGA,CENTRO,56402000,56402000
2025-05-17,2025-05-16,P1D,RIOGRAN2,Antioquia,141560000,189200000
2025-05-17,2025-05-16,P1D,TOMINE,CENTRO,283953000,283953000
2025-05-17,2025-05-16,P1D,MUNA,Centro,12262000,12342000
2025-05-17,2025-05-16,P1D,AGREGADO,Centro,437055000,437055100
2025-05-17,2025-05-16,P1D,ELQUIMBO,Centro,1940236000,2405056000
2025-05-17,2025-05-16,P1D,GUAVIO,Oriente,354494000,597254000
2025-05-17,2025-05-16,P1D,PRADO,Centro,435540000,766330000
2025-08-21,2025-08-20,P1D,ALTOANCH,Valle,3540000,9860000
2025-08-21,2025-08-20,P1D,ITUANGO,Antioquia,99780000,1398780000
2025-08-21,2025-08-20,P1D,PORCE3,Antioquia,112270000,141720000
2025-08-21,2025-08-20,P1D,URRA1,Caribe,875790000,1229800000
2025-08-21,2025-08-20,P1D,CALIMA1,Valle,371940000,476300000
